# Horizontal Translation, Vertical Translation, Rotation
1.21564,-0.00194,-1.41775
1.21031,0.00290,-1.42636
1.12415,-0.00218,-1.29748
1.14713,-0.00487,-1.43508
1.17145,-0.00964,-1.44613
1.05720,-0.01040,-0.99659
1.18980,-0.01114,-1.27303
1.14412,-0.00729,-1.21888
1.06795,-0.00853,-1.29201
1.67656,-0.00883,-1.67280
1.08895,-0.02354,-1.28284
1.04964,-0.02603,-1.00267
1.08163,-0.02676,-1.27632
1.11190,-0.02864,-1.29236
1.07134,-0.02866,-1.28759
1.10578,-0.02519,-1.28733
1.07594,-0.02133,-1.28490
1.04202,-0.02215,-0.98984
1.10623,-0.02443,-1.28952
1.04019,-0.02613,-1.27600
1.10722,-0.02224,-1.27958
1.07919,-0.01967,-1.28228
1.14051,-0.01735,-1.27177
1.54693,-0.01579,-1.50836
1.11874,-0.01263,-1.30526
1.07759,-0.01192,-1.28429
1.06652,-0.01357,-1.29044
1.03030,-0.00943,-1.07487
1.11696,-0.00846,-1.29621
1.01806,-0.01063,-1.14843
1.08362,-0.01321,-1.27177
1.05223,-0.01897,-1.15345
1.05086,-0.01565,-1.15011
1.07880,-0.01464,-1.28892
1.12924,-0.01699,-1.28172
0.95100,-0.01775,-0.97272
1.06749,-0.01975,-1.28150
0.99939,-0.01469,-1.00267
0.95606,-0.01518,-0.99572
1.00866,-0.01637,-1.24184
0.90766,-0.01141,-1.04062
1.51495,-0.01040,-1.57644
0.92131,-0.00985,-1.00040
0.91066,-0.00481,-1.07226
0.93018,-0.00287,-1.00646
0.86503,-0.00562,-1.06809
0.90608,-0.00780,-1.06161
0.83523,-0.01069,-1.06573
0.86691,-0.01359,-1.06985
0.81900,-0.01511,-1.05752
0.77675,-0.01589,-1.07644
0.80878,-0.01662,-1.06394
0.76925,-0.01706,-1.01258
1.13752,-0.01865,-1.32452
0.76414,-0.01502,-1.07226
0.69729,-0.01668,-0.92516
0.72024,-0.01516,-0.94905
0.67770,-0.01453,-0.90929
0.65935,-0.01442,-0.79415
0.64361,-0.01455,-0.79106
0.64615,-0.01492,-0.78795
0.59438,-0.01553,-0.76394
0.58108,-0.01631,-0.78340
0.62168,-0.01690,-0.78795
0.56735,-0.01518,-0.78722
0.55304,-0.01658,-0.79940
0.79753,-0.02012,-1.06985
0.50798,-0.01305,-0.63644
0.49432,-0.01398,-0.56855
0.47660,-0.01254,-0.56210
0.47819,-0.01372,-0.56262
0.43527,-0.01117,-0.53169
0.46486,-0.01264,-0.52795
0.42262,-0.01201,-0.53169
0.39716,-0.01041,-0.51251
0.39523,-0.01151,-0.52686
0.38558,-0.00980,-0.52686
0.37331,-0.01288,-0.52981
0.37501,-0.01191,-0.52622
0.35392,-0.01373,-0.53113
0.51460,-0.01958,-0.78168
0.33649,-0.01392,-0.50635
0.31836,-0.01194,-0.36435
0.29969,-0.01323,-0.32533
0.31082,-0.01245,-0.36435
0.29176,-0.01404,-0.32350
0.27463,-0.01180,-0.32510
0.27766,-0.01396,-0.32176
0.27752,-0.01237,-0.32523
0.25366,-0.01412,-0.32541
0.26443,-0.01356,-0.31996
0.24762,-0.01541,-0.32523
0.25231,-0.01492,-0.32552
0.34489,-0.01978,-0.53985
0.24250,-0.01592,-0.31989
0.22254,-0.01561,-0.30420
0.21076,-0.01494,-0.30332
0.22040,-0.01484,-0.30729
0.20269,-0.01454,-0.30549
0.20892,-0.01604,-0.30818
0.20621,-0.01604,-0.30818
0.19037,-0.01504,-0.30549
0.19775,-0.01688,-0.30952
0.18917,-0.01518,-0.30155
0.18061,-0.01506,-0.30729
0.18771,-0.01609,-0.29995
0.27472,-0.02254,-0.35554
0.17151,-0.01670,-0.30482
0.17755,-0.01666,-0.31176
0.17098,-0.01525,-0.30691
0.16228,-0.01612,-0.30368
0.16703,-0.01567,-0.29886
0.16424,-0.01634,-0.30482
0.16719,-0.01228,-0.30672
0.14338,0.03069,-0.22158
0.12192,0.11984,-0.25859
0.09036,0.24384,-0.20518
0.07104,0.44124,0.00000
0.04017,0.59604,0.00000
0.02334,1.20004,0.00000
0.00021,0.52195,0.00000
-0.01304,1.74309,0.00000
-0.01463,1.27102,0.00000
-0.01826,1.46648,0.00000
-0.01649,1.52158,0.00000
-0.01532,1.55132,0.00000
-0.01399,1.72227,0.00000
-0.01050,1.72792,0.00000
-0.00602,1.77407,0.00000
-0.00447,1.81057,0.00000
-0.00285,1.90188,0.00000
-0.00047,1.80683,0.00000
0.00071,1.94717,0.00000
0.00332,1.90135,0.00000
0.00757,2.87217,0.00000
0.00619,1.92827,0.00000
0.00686,1.99823,0.00000
0.00618,1.87904,0.00000
0.00853,2.00928,0.00000
0.00634,1.88646,0.00000
0.00663,2.01516,0.00000
0.00714,1.95770,0.00000
0.00823,1.89849,0.00000
0.00807,1.96451,0.00000
0.00812,2.09200,0.00000
0.00819,1.96955,0.00000
0.00812,1.97298,0.00000
0.01227,3.02192,0.00000
0.00822,1.97643,0.00000
0.00693,1.91317,0.00000
0.01013,2.04073,0.00000
0.00871,2.10248,0.00000
0.00854,1.91401,0.00000
0.00789,2.10331,0.00000
0.00895,2.04289,0.00000
0.00831,1.85171,0.00000
0.00673,2.10784,0.00000
0.00809,1.91947,0.00000
0.00625,1.98280,0.00000
0.00885,2.04584,0.00000
0.00669,1.98457,0.00000
0.00652,1.92242,0.00000
0.00746,2.05093,0.00000
0.00764,2.98226,0.00000
0.00512,1.99062,0.00000
0.00629,2.11664,0.00000
0.00480,1.92800,0.00000
0.00339,1.92607,0.00000
0.00436,2.05430,0.00000
0.00353,1.99021,0.00000
0.00283,1.98948,0.00000
0.00233,2.05253,0.00000
0.00211,1.98983,0.00000
0.00161,1.92752,0.00000
0.00071,2.05521,0.00000
0.00011,1.99390,0.00000
0.00132,1.99395,0.00000
-0.00212,3.11429,0.00000
-0.00048,1.99439,0.00000
-0.00102,1.99510,0.00000
-0.00159,1.99454,0.00000
-0.00052,1.99349,0.00000
-0.00076,1.99331,0.00000
-0.00137,2.05563,0.00000
-0.00238,1.99264,0.00000
-0.00165,1.99150,0.00000
-0.00314,2.05565,0.00000
-0.00296,1.92970,0.00000
-0.00305,1.99604,0.00000
-0.00224,1.99703,0.00000
-0.00332,2.06138,0.00000
-0.00466,2.93497,0.00000
-0.00340,2.06434,0.00000
-0.00294,1.93642,0.00000
-0.00540,2.06465,0.00000
-0.00443,1.93740,0.00000
-0.00437,2.12603,0.00000
-0.00481,1.93592,0.00000
-0.00608,2.05978,0.00000
-0.00520,1.92470,0.00000
-0.00511,2.04869,0.00000
-0.00641,1.98393,0.00000
-0.00538,1.91961,0.00000
-0.00533,2.04779,0.00000
-0.01072,3.04251,0.00000
-0.00470,1.99091,0.00000
-0.00591,1.92548,0.00000
-0.00544,2.04779,0.00000
-0.00590,1.91976,0.00000
-0.00317,2.04628,0.00000
-0.00414,1.98835,0.00000
-0.00364,1.98713,0.00000
-0.00321,1.98561,0.00000
-0.00256,2.04329,0.00000
-0.00190,1.97861,0.00000
-0.00106,1.97971,0.00000
-0.00206,1.91785,0.00000
-0.00083,2.17196,0.00000
-0.00213,2.90955,0.00000
-0.00203,1.98049,0.00000
-0.00311,2.04381,0.00000
-0.00236,1.98227,0.00000
-0.00398,2.17123,0.00000
-0.00391,1.98771,0.00000
-0.00324,1.92640,0.00000
-0.00587,1.97984,0.00000
-0.00495,1.95837,0.00000
-0.00795,2.01239,0.00000
-0.00605,1.88473,0.00000
-0.00621,2.01234,0.00000
-0.00735,1.89331,0.00000
-0.00857,2.08692,0.00000
-0.00713,1.90335,0.00000
-0.00864,2.01742,0.00000
-0.01359,2.95180,0.00000
-0.00917,1.91252,0.00000
-0.00804,1.84711,0.00000
-0.00961,1.96875,0.00000
-0.01029,1.90727,0.00000
-0.00951,1.83100,0.00000
-0.01009,1.93396,0.00000
-0.01191,1.91844,0.00000
-0.01078,1.79287,0.00000
-0.01018,1.85260,0.00000
-0.01188,1.85664,0.00000
-0.01179,1.92260,0.00000
-0.01182,1.85521,0.00000
-0.01940,2.73315,0.00000
-0.01243,1.79653,0.00000
-0.01295,1.83920,0.00000
-0.01258,1.71919,0.00000
-0.01333,1.83098,0.00000
-0.01295,1.76525,0.00000
-0.01426,1.79809,0.00000
-0.01430,1.66907,0.00000
-0.01324,1.71187,0.00000
-0.01225,1.70332,0.00000
-0.01384,1.64796,0.00000
-0.01389,1.86063,0.00000
-0.01399,1.73296,0.00000
-0.01243,1.56033,0.00000
-0.02075,2.47626,0.00000
-0.01267,1.64210,0.00000
-0.01458,1.69310,0.00000
-0.01362,1.64446,0.00000
-0.01346,1.65049,0.00000
-0.01229,1.63980,0.00000
-0.01454,1.57432,0.00000
-0.01310,1.66950,0.00000
-0.01246,1.61355,0.00000
-0.01248,1.65877,0.00000
-0.00880,1.59290,0.00000
-0.00716,1.53077,0.00000
-0.00674,1.60782,0.00000
-0.00529,1.55325,0.00000
-0.00722,2.31977,0.00000
-0.00442,1.58153,0.00000
-0.00408,1.48127,0.00000
-0.00415,1.51017,0.00000
-0.00495,1.63052,0.00000
-0.00420,1.38105,0.00000
-0.00472,1.44610,0.00000
-0.00728,1.42264,0.00000
-0.00600,1.44702,0.00000
-0.00800,1.39277,0.00000
-0.00808,1.37959,0.00000
-0.00940,1.35546,0.00000
-0.00869,1.33294,0.00000
-0.01524,1.91858,0.00000
-0.01175,1.33103,0.00000
-0.01339,1.31840,0.00000
-0.01199,1.27024,0.00000
-0.01261,1.26674,0.00000
-0.01316,1.21588,0.00000
-0.01460,1.31449,0.00000
-0.01484,1.22873,0.00000
-0.01375,1.18091,0.00000
-0.01525,1.24965,0.00000
-0.01516,1.16557,0.00000
-0.01575,1.22795,0.00000
-0.01473,1.13474,0.00000
-0.01785,1.19102,0.00000
-0.02666,1.69574,0.00000
-0.01801,1.16064,0.00000
-0.01775,1.11676,0.00000
-0.01796,1.10674,0.00000
-0.01791,1.06003,0.00000
-0.01915,1.07990,0.00000
-0.01991,1.10080,0.00000
-0.02011,1.08842,0.00000
-0.01796,1.01529,0.00000
-0.02054,1.00740,0.00000
-0.01960,1.09798,0.00000
-0.02106,1.01787,0.00000
-0.01903,1.00386,0.00000
-0.03147,1.47955,0.00000
-0.02381,1.12759,0.00000
-0.01751,0.80895,0.00000
-0.02190,0.98491,0.00000
-0.02056,0.94834,0.00000
-0.02122,0.93684,0.00000
-0.02027,0.92525,0.00000
-0.02053,0.91482,0.00000
-0.02128,0.90781,0.00000
-0.02085,0.89866,0.00000
-0.02178,0.89113,0.00000
-0.02002,0.88061,0.00000
-0.02219,0.89724,0.00000
-0.03029,1.29012,0.00000
-0.01856,0.81636,0.00000
-0.01728,0.86220,0.00000
-0.01398,0.82926,0.00000
-0.01246,0.82173,0.00000
-0.00917,0.81258,0.00000
-0.00789,0.80338,0.00000
-0.00694,0.79349,0.00000
-0.00426,0.83707,0.00000
-0.00334,0.78086,0.00000
-0.00211,0.72502,0.00000
0.00048,0.76899,0.00000
-0.00016,0.78080,0.00000
0.00044,1.12666,0.00000
-0.00046,0.73475,0.00000
0.00041,0.72674,0.00000
-0.00109,0.74312,0.00000
-0.00023,0.71230,0.00000
-0.00100,0.70522,0.00000
-0.00168,0.69546,0.00000
-0.00191,0.68828,0.00000
-0.00183,0.70387,0.00000
-0.00431,0.65456,0.00000
-0.00391,0.66813,0.00000
-0.00511,0.68372,0.00000
-0.00407,0.65706,0.00000
-0.00699,0.65138,0.00000
-0.00973,0.96956,0.00000
-0.00741,0.65607,0.00000
-0.00913,0.61288,0.00000
-0.00974,0.68405,0.00000
-0.00916,0.58167,0.00000
-0.01173,0.63181,0.00000
-0.00995,0.58946,0.00000
-0.01309,0.60260,0.00000
-0.01370,0.61595,0.00000
-0.01271,0.59226,0.00000
-0.01495,0.56723,0.00000
-0.01511,0.59768,0.00000
-0.01656,0.59250,0.00000
-0.01694,0.56977,0.00000
-0.02605,0.86307,0.00000
-0.01777,0.57514,0.00000
-0.01982,0.53525,0.00000
-0.01921,0.56370,0.00000
-0.02091,0.54295,0.00000
-0.01951,0.51991,0.00000
-0.02202,0.54832,0.00000
-0.02072,0.52669,0.00000
-0.02344,0.52369,0.00000
-0.02297,0.51806,0.00000
-0.02312,0.51379,0.00000
-0.02274,0.50809,0.00000
-0.02604,0.51739,0.00000
-0.02373,0.49838,0.00000
-0.03746,0.72171,0.00000
-0.02597,0.50099,0.00000
-0.02712,0.49759,0.00000
-0.02581,0.46413,0.00000
-0.02514,0.46006,0.00000
-0.02912,0.48347,0.00000
-0.02764,0.47840,0.00000
-0.02971,0.46105,0.00000
-0.02985,0.44428,0.00000
-0.03296,0.45278,0.00000
-0.03105,0.44577,0.00000
-0.02915,0.45495,0.00000
-0.02562,0.43198,0.00000
-0.03162,0.64315,0.00000
-0.01431,0.42333,0.00000
-0.01021,0.39351,0.00000
-0.00466,0.39630,0.00000
-0.00102,0.38949,0.00000
0.00391,0.38245,0.00000
0.01083,0.38705,0.00000
0.01301,0.37941,0.00000
0.01710,0.34937,0.00000
0.02227,0.35607,0.00000
0.02381,0.35106,0.00000
0.02687,0.33161,0.00000
0.03259,0.35985,0.00000
0.03345,0.33270,0.00000
0.05259,0.47667,0.00000
0.03897,0.32941,0.00000
0.04240,0.33395,0.00000
0.04034,0.29972,0.00000
0.04192,0.30750,0.00000
0.04489,0.31122,0.00000
0.04293,0.29744,0.00000
0.04322,0.29514,0.00000
0.04455,0.28025,0.00000
0.04446,0.28758,0.00000
0.04719,0.30147,0.00000
0.04327,0.27113,0.00000
0.04413,0.27673,0.00000
0.04646,0.28380,-0.08959
0.04257,0.27025,0.00000
0.06329,0.39136,-0.08029
0.04326,0.27273,0.00000
0.04344,0.27734,0.00000
0.03828,0.24301,-0.09328
0.04094,0.26511,0.00000
0.03965,0.25388,0.00000
0.03681,0.24348,-0.09308
0.03211,0.25232,-0.09136
0.00292,0.23342,0.00000
-0.05514,0.21075,0.00000
-0.14622,0.20642,0.17175
-0.24105,0.17338,0.28576
-0.34926,0.15595,0.34293
-0.72120,0.20954,0.57552
-0.62328,0.12478,0.43284
-0.66652,0.10810,0.42582
-0.78419,0.10453,0.74037
-0.85129,0.09839,0.94081
-0.82774,0.08286,0.93240
-0.95707,0.08493,0.93240
-1.02903,0.08172,0.93240
-0.93440,0.06462,0.92537
-1.02076,0.06413,0.91028
-1.03528,0.05877,0.94617
-1.04432,0.05631,0.94271
-1.08732,0.05448,0.94957
-1.09698,0.04906,0.94617
-1.57169,0.07695,1.44564
-1.13548,0.04535,1.14650
-1.09806,0.04080,1.14502
-1.03202,0.03588,0.91779
-1.06435,0.03783,0.94791
-1.04229,0.03654,0.91779
-0.98861,0.03150,0.91099
-0.95980,0.03118,0.90486
-0.87071,0.01988,0.90428
-0.74478,0.01464,0.86342
-0.84335,0.01274,0.91260
-0.72551,0.00244,0.86737
-0.78271,-0.00658,0.62941
-0.64283,-0.01100,0.66417
-0.67139,-0.01429,0.63829
-0.73098,-0.01490,0.63126
-1.13175,-0.01999,0.95115
-0.80534,-0.01804,0.87653
-0.78660,-0.01603,0.63446
-0.84033,-0.01727,0.63829
-0.92359,-0.01959,0.63126
-0.83799,-0.01566,0.63639
-0.94079,-0.01562,0.71864
-0.92835,-0.01104,0.72148
-0.90983,-0.01105,0.63126
-0.98069,-0.01136,0.95295
-0.98979,-0.01056,1.11054
-0.96921,-0.01445,1.01610
-0.98046,-0.01410,0.63805
-0.98224,-0.01120,0.63234
-1.47666,-0.00661,1.12350
-0.99843,-0.00350,1.36944
-1.03208,-0.00459,1.36790
-0.97238,-0.00591,1.12001
-1.00365,-0.00249,1.36790
-1.03984,-0.00081,1.36944
-1.01693,-0.00646,1.37743
-0.99368,-0.01255,0.76751
-1.06196,-0.01547,0.92163
-0.99768,-0.01287,1.37911
-1.03073,-0.01384,1.37093
-1.09763,-0.01178,1.36790
-1.51144,-0.00987,1.37911
-1.05804,-0.01024,0.96205
-0.58233,-0.00932,0.38655
-1.09508,-0.01305,0.96017
-1.54395,-0.01549,1.28690
-1.05800,-0.01239,0.92475
-1.01988,-0.01468,1.01448
-1.01187,-0.01298,1.02033
-1.01073,-0.00918,1.01610
-1.01700,-0.00768,1.02033
-1.01873,-0.00641,1.02626
-1.01848,-0.00367,1.37093
-0.97850,-0.00481,0.92475
-1.07267,-0.00655,1.37589
-1.01464,-0.02018,0.94591
-0.98698,-0.02553,0.88987
-1.05842,-0.02347,0.91012
-1.03521,-0.02477,0.91584
-1.56203,-0.02935,1.26859
-1.05950,-0.02443,0.91230
-1.10031,-0.02256,0.93562
-1.03133,-0.03198,0.89703
-1.06196,-0.03127,0.94074
-1.09678,-0.02813,1.36447
-1.06535,-0.02683,0.64083
-1.06497,-0.03089,0.95644
-1.09514,-0.03259,1.38398
-0.99826,-0.02943,0.65245
-1.12880,-0.03453,0.95115
-1.06305,-0.03671,0.64089
-1.02591,-0.03927,0.64089
-1.09297,-0.04304,0.64668
-1.57941,-0.05278,1.86615
-1.04192,-0.04109,1.16332
-0.97384,-0.03840,1.00951
-1.13433,-0.04415,0.95115
-1.00205,-0.04144,0.63476
-1.03023,-0.04546,1.10751
-1.05285,-0.04173,0.94220
-1.00688,-0.04798,1.00534
-1.02773,-0.05148,1.20579
-0.98694,-0.04772,0.91161
-0.95209,-0.04397,0.90486
-1.01215,-0.04683,1.11054
-0.94157,-0.04243,0.90486
-1.43533,-0.05247,1.63377
-0.94689,-0.03784,0.92651
-0.97028,-0.03943,0.62948
-0.93408,-0.03314,0.91260
-0.96295,-0.03229,0.93479
-0.96348,-0.03361,0.91951
-0.89431,-0.03199,0.90613
-0.92883,-0.03165,0.90486
-0.88031,-0.03067,0.63288
-0.83980,-0.03331,0.63829
-0.88573,-0.03796,0.64548
-0.85101,-0.03746,0.63995
-0.84171,-0.04222,0.64717
-0.82435,-0.04430,0.91298
-1.22715,-0.06607,0.96179
-0.74983,-0.04636,0.64187
-0.75722,-0.04483,0.64354
-0.75812,-0.04301,0.63639
-0.72284,-0.04431,0.63995
-0.70338,-0.04409,0.64187
-0.70148,-0.04645,0.87886
-0.63565,-0.04504,0.36329
-0.65306,-0.04936,0.56602
-0.61473,-0.04654,0.67175
-0.59931,-0.04681,0.36246
-0.58189,-0.04458,0.36389
-0.56904,-0.04522,0.67175
-0.84787,-0.06237,0.63799
-0.55104,-0.04310,0.51977
-0.53447,-0.04199,0.36246
-0.47260,-0.03862,0.39342
-0.52429,-0.04172,0.36246
-0.47773,-0.03734,0.32184
-0.46429,-0.03463,0.32184
-0.44786,-0.03455,0.31996
-0.43566,-0.03077,0.32004
-0.42352,-0.03166,0.39105
-0.43599,-0.03128,0.39342
-0.38798,-0.02603,0.39342
-0.37839,-0.02554,0.40068
-0.39223,-0.02388,0.38551
-0.36874,-0.02221,0.39177
-0.54327,-0.03019,0.36186
-0.34064,-0.02042,0.31984
-0.33180,-0.01856,0.20188
-0.32370,-0.01927,0.20131
-0.32546,-0.01737,0.20243
-0.29729,-0.01800,0.19204
-0.30005,-0.01672,0.19204
-0.29235,-0.01613,0.19373
-0.28421,-0.01752,0.19689
-0.27839,-0.01669,0.19373
-0.27850,-0.01745,0.19403
-0.27417,-0.01769,0.19403
-0.25614,-0.01824,0.19488
-0.37492,-0.02520,0.31819
-0.25011,-0.01800,0.19403
-0.22955,-0.01882,0.15465
-0.24706,-0.01955,0.19604
-0.22660,-0.01722,0.15465
-0.21544,-0.01842,0.15501
-0.22383,-0.01809,0.15314
-0.21305,-0.01807,0.15387
-0.20273,-0.01680,0.15501
-0.21245,-0.01703,0.15501
-0.20144,-0.01912,0.15351
-0.19101,-0.01718,0.00000
-0.20045,-0.01793,0.15275
-0.19207,-0.01789,0.15236
-0.28318,-0.02701,0.19224
-0.18213,-0.01774,0.15090
-0.18231,-0.01762,0.15127
-0.18342,-0.01937,0.15428
-0.16334,-0.01596,0.15239
-0.18469,-0.01885,0.15543
-0.17263,-0.01880,0.15465
-0.17556,-0.01952,0.15201
-0.16671,-0.01870,0.15159
-0.16105,-0.01867,0.15016
-0.16396,-0.00828,0.15050
-0.14004,0.04049,0.23157
-0.11143,0.14115,0.28387
-0.08410,0.28237,0.15706
-0.05847,0.46814,0.00000
-0.04020,0.99929,0.00000
-0.00447,0.93163,0.00000
0.00910,1.11118,0.00000
0.01669,1.18791,0.00000
0.02128,1.35271,0.00000
0.02453,1.51001,0.00000
0.02162,1.56046,0.00000
0.02040,1.63898,0.00000
0.01716,1.75907,0.00000
0.01486,1.65084,0.00000
0.01081,1.92016,0.00000
0.00646,1.84092,0.00000
0.00401,1.87385,0.00000
0.00129,2.85350,0.00000
-0.00177,2.05269,0.00000
-0.00263,1.82008,0.00000
-0.00576,2.01991,0.00000
-0.00495,1.96301,0.00000
-0.00636,1.97095,0.00000
-0.00713,2.04005,0.00000
-0.00771,1.91794,0.00000
-0.00868,1.98656,0.00000
-0.00956,2.05292,0.00000
-0.01041,1.99067,0.00000
-0.00970,1.99254,0.00000
-0.01004,1.99186,0.00000
-0.01627,2.98804,0.00000
-0.00936,1.99062,0.00000
-0.01130,1.99104,0.00000
-0.01117,2.05498,0.00000
-0.00966,1.92687,0.00000
-0.01272,2.11764,0.00000
-0.01120,1.93064,0.00000
-0.01079,1.99475,0.00000
-0.00997,1.99461,0.00000
-0.01182,1.99373,0.00000
-0.01077,1.93019,0.00000
-0.01220,2.12036,0.00000
-0.01155,2.06037,0.00000
-0.01092,1.93519,0.00000
-0.01570,3.00119,0.00000
-0.01060,2.00349,0.00000
-0.01127,2.00448,0.00000
-0.00863,2.00544,0.00000
-0.01173,2.07097,0.00000
-0.00901,2.00682,0.00000
-0.00865,1.94296,0.00000
-0.00911,2.07037,0.00000
-0.00860,2.00771,0.00000
-0.00790,2.06869,0.00000
-0.00805,2.00357,0.00000
-0.00754,1.93943,0.00000
-0.00725,2.00383,0.00000
-0.00951,3.06872,0.00000
-0.00756,2.00750,0.00000
-0.00607,2.00744,0.00000
-0.00713,2.01019,0.00000
-0.00542,2.01083,0.00000
-0.00569,2.07981,0.00000
-0.00468,2.01482,0.00000
-0.00458,1.95325,0.00000
-0.00469,2.07909,0.00000
-0.00422,2.01458,0.00000
-0.00472,1.94945,0.00000
-0.00409,2.14124,0.00000
-0.00358,2.01503,0.00000
-0.00424,2.01473,0.00000
-0.00333,2.95782,0.00000
-0.00152,2.14128,0.00000
-0.00256,1.94981,0.00000
-0.00118,1.94896,0.00000
-0.00211,2.07603,0.00000
-0.00071,2.07560,0.00000
-0.00127,1.94824,0.00000
-0.00129,2.07727,0.00000
-0.00063,1.94773,0.00000
0.00006,2.07515,0.00000
-0.00046,2.01230,0.00000
-0.00101,2.01287,0.00000
0.00084,2.07479,0.00000
-0.00069,3.01549,0.00000
0.00017,1.94393,0.00000
-0.00120,1.00403,0.00000
-0.00164,3.01028,0.00000
-0.00245,2.00716,0.00000
-0.00204,2.13212,0.00000
-0.00308,2.00358,0.00000
-0.00185,1.93821,0.00000
-0.00142,2.06355,0.00000
-0.00346,2.00007,0.00000
-0.00312,1.93822,0.00000
-0.00212,2.06267,0.00000
-0.00235,2.05738,0.00000
-0.00072,1.92044,0.00000
-0.00063,3.02330,0.00000
0.00037,1.97404,0.00000
0.00016,1.91058,0.00000
0.00093,2.09039,0.00000
0.00169,1.95989,0.00000
0.00195,1.95940,0.00000
0.00162,1.96108,0.00000
0.00264,1.89993,0.00000
0.00245,2.03029,0.00000
0.00354,1.97203,0.00000
0.00303,1.96566,0.00000
0.00389,1.95383,0.00000
0.00490,1.94882,0.00000
0.00353,2.01164,0.00000
0.00779,2.92803,0.00000
0.00561,2.02244,0.00000
0.00513,1.96705,0.00000
0.00492,1.89618,0.00000
0.00604,2.00686,0.00000
0.00600,1.99901,0.00000
0.00630,1.93497,0.00000
0.00569,1.93695,0.00000
0.00647,1.94099,0.00000
0.00777,1.93548,0.00000
0.00695,1.91651,0.00000
0.00762,1.90093,0.00000
0.00765,1.89205,0.00000
0.00835,1.88634,0.00000
0.01208,2.88751,0.00000
0.00791,1.88566,0.00000
0.00821,1.87726,0.00000
0.00934,1.90580,0.00000
0.00936,1.75063,0.00000
0.00998,1.84412,0.00000
0.00914,1.77509,0.00000
0.00958,1.71166,0.00000
0.00948,1.81962,0.00000
0.01027,1.80987,0.00000
0.00911,1.68443,0.00000
0.01026,1.71967,0.00000
0.01076,1.75141,0.00000
0.01366,2.53176,0.00000
0.00942,1.63930,0.00000
0.01136,1.75282,0.00000
0.00912,1.69319,0.00000
0.00993,1.63176,0.00000
0.00994,1.72110,0.00000
0.00898,1.71215,0.00000
0.00741,1.65605,0.00000
0.00609,1.65384,0.00000
0.00477,1.60234,0.00000
0.00390,1.68810,0.00000
0.00344,1.62563,0.00000
0.00377,1.60556,0.00000
0.00282,2.43869,0.00000
0.00180,1.63147,0.00000
0.00255,1.52543,0.00000
0.00148,1.61094,0.00000
0.00382,1.54154,0.00000
0.00252,1.47814,0.00000
0.00343,1.54951,0.00000
0.00562,1.48149,0.00000
0.00464,1.46892,0.00000
0.00577,1.50520,0.00000
0.00572,1.44619,0.00000
0.00692,1.38468,0.00000
0.00878,1.45235,0.00000
0.00949,1.39164,0.00000
0.01351,2.06401,0.00000
0.01079,1.36616,0.00000
0.01012,1.40528,0.00000
0.01003,1.31430,0.00000
0.01190,1.30140,0.00000
0.01099,1.36316,0.00000
0.01270,1.34803,0.00000
0.01434,1.33468,0.00000
0.01142,1.24482,0.00000
0.01241,1.23692,0.00000
0.01355,1.33958,0.00000
0.01334,1.20710,0.00000
0.01489,1.23111,0.00000
0.02300,1.85053,0.00000
0.01736,1.23376,0.00000
0.01341,1.15055,0.00000
0.01683,1.21420,0.00000
0.01653,1.19673,0.00000
0.01513,1.07117,0.00000
0.01737,1.16696,0.00000
0.01514,1.12015,0.00000
0.01713,1.07553,0.00000
0.01782,1.13334,0.00000
0.01626,1.12317,0.00000
0.01728,1.04274,0.00000
0.01713,1.09844,0.00000
0.01778,1.05408,0.00000
0.01782,1.11074,0.00000
0.02712,1.54412,0.00000
0.01859,1.04977,0.00000
0.01704,0.97393,0.00000
0.01779,0.99077,0.00000
0.01823,1.01181,0.00000
0.01662,0.94058,0.00000
0.01899,0.99572,0.00000
0.01834,0.95341,0.00000
0.01761,0.91025,0.00000
0.01921,0.95791,0.00000
0.01754,0.94607,0.00000
0.01635,0.84809,0.00000
0.01640,0.95845,0.00000
0.01300,0.89384,0.00000
0.00989,0.91633,0.00000
0.01249,1.34071,0.00000
0.00696,0.88584,0.00000
0.00443,0.82131,0.00000
0.00209,0.86672,0.00000
0.00369,0.80231,0.00000
-0.00028,0.82246,0.00000
0.00016,0.81438,0.00000
0.00041,0.80502,0.00000
0.00025,0.81832,0.00000
-0.00131,0.78688,0.00000
-0.00045,0.77813,0.00000
-0.00056,0.77204,0.00000
0.00006,0.76407,0.00000
0.00076,0.75768,0.00000
-0.00138,0.77095,0.00000
0.00303,1.09212,0.00000
0.00087,0.75021,0.00000
0.00255,0.74392,0.00000
0.00284,0.71573,0.00000
0.00443,0.70765,0.00000
0.00358,0.67859,0.00000
0.00513,0.69245,0.00000
0.00617,0.70490,0.00000
0.00653,0.67741,0.00000
0.00838,0.67225,0.00000
0.00885,0.68813,0.00000
0.00681,0.64093,0.00000
0.01643,0.98654,0.00000
0.00520,0.32824,0.00000
0.01813,1.00728,0.00000
0.01230,0.65153,0.00000
0.01246,0.64604,0.00000
0.01276,0.60376,0.00000
0.01435,0.59574,0.00000
0.01585,0.64738,0.00000
0.01440,0.60355,0.00000
0.01824,0.61585,0.00000
0.01721,0.59259,0.00000
0.01606,0.58622,0.00000
0.01892,0.58208,0.00000
0.01758,0.57696,0.00000
0.01711,0.55262,0.00000
0.02173,0.59950,0.00000
0.02884,0.84002,0.00000
